File_path,UTMOS_Overall,DNS_SIG,DNS_BAK,DNS_OVRL
/data/TORGO_Reconstructed/bandwidth_24.0k/MC03/Session2/wav_arrayMic/0093.wav,1.4541015625,1.1849423811490551,1.102374672617961,1.1136362803943802
/data/TORGO_Reconstructed/bandwidth_24.0k/MC03/Session2/wav_arrayMic/0231.wav,1.451171875,2.8581682826296557,2.4758398263578045,1.9617185857224142
/data/TORGO_Reconstructed/bandwidth_24.0k/MC03/Session2/wav_arrayMic/0014.wav,1.8046875,3.401959205843044,2.6063575882839305,2.464307279186439
/data/TORGO_Reconstructed/bandwidth_24.0k/MC03/Session2/wav_arrayMic/0111.wav,1.8701171875,2.4220985650798306,3.16121082313478,2.014836850690684
/data/TORGO_Reconstructed/bandwidth_24.0k/MC03/Session2/wav_arrayMic/0009.wav,1.708984375,2.612720634836147,3.2423330253439158,2.153135861337768
/data/TORGO_Reconstructed/bandwidth_24.0k/MC03/Session2/wav_arrayMic/0067.wav,1.10546875,1.3311656165196835,1.3944016975885518,1.1032497111498027
/data/TORGO_Reconstructed/bandwidth_24.0k/MC03/Session2/wav_arrayMic/0021.wav,1.3203125,2.7426775197998867,2.3805945176421424,1.8184129010317058
/data/TORGO_Reconstructed/bandwidth_24.0k/MC03/Session2/wav_arrayMic/0289.wav,1.0224609375,3.1728040877910417,3.2467347688370563,2.53161393625098
/data/TORGO_Reconstructed/bandwidth_24.0k/MC03/Session2/wav_arrayMic/0046.wav,1.177734375,2.575430356403232,2.4046253521544068,1.8512634138629613
/data/TORGO_Reconstructed/bandwidth_24.0k/MC03/Session2/wav_arrayMic/0113.wav,2.1171875,3.413165860469151,3.0415724352691123,2.586145799295834
/data/TORGO_Reconstructed/bandwidth_24.0k/MC03/Session2/wav_arrayMic/0183.wav,1.640625,1.20832882372908,1.1499200521718145,1.0982636933884917
/data/TORGO_Reconstructed/bandwidth_24.0k/MC03/Session2/wav_arrayMic/0182.wav,1.4228515625,2.335812509371717,3.009618921769161,1.9866519066775694
/data/TORGO_Reconstructed/bandwidth_24.0k/MC03/Session2/wav_arrayMic/0027.wav,1.7783203125,3.510616515028691,3.4241908586509835,2.9228234396716704
/data/TORGO_Reconstructed/bandwidth_24.0k/MC03/Session2/wav_arrayMic/0017.wav,1.6845703125,3.4359848546857252,3.081223220546492,2.70554433857716
/data/TORGO_Reconstructed/bandwidth_24.0k/MC03/Session2/wav_arrayMic/0112.wav,1.4287109375,2.9886091384904354,2.164574168737803,1.8663816199720613
