File_path,UTMOS_Overall,DNS_SIG,DNS_BAK,DNS_OVRL
/data/TORGO_Reconstructed/bandwidth_3.0k/MC03/Session2/wav_arrayMic/0093.wav,2.041015625,1.1210118985514104,1.0951869732226678,1.0723807436999542
/data/TORGO_Reconstructed/bandwidth_3.0k/MC03/Session2/wav_arrayMic/0231.wav,1.44140625,2.7323530553120348,3.0637569991245264,2.141927450908898
/data/TORGO_Reconstructed/bandwidth_3.0k/MC03/Session2/wav_arrayMic/0014.wav,1.974609375,3.0188676066448616,2.8608056845675534,2.276906108392367
/data/TORGO_Reconstructed/bandwidth_3.0k/MC03/Session2/wav_arrayMic/0111.wav,1.5810546875,2.2490187308439338,2.855786813947991,1.8829493912551272
/data/TORGO_Reconstructed/bandwidth_3.0k/MC03/Session2/wav_arrayMic/0009.wav,1.978515625,2.6935109629027547,3.4063343919987354,2.2960709059884423
/data/TORGO_Reconstructed/bandwidth_3.0k/MC03/Session2/wav_arrayMic/0067.wav,1.23046875,1.9562210502809527,2.3300339668001917,1.408971718449682
/data/TORGO_Reconstructed/bandwidth_3.0k/MC03/Session2/wav_arrayMic/0021.wav,1.4794921875,2.5673507549982655,3.0839149899489344,2.045286140549477
/data/TORGO_Reconstructed/bandwidth_3.0k/MC03/Session2/wav_arrayMic/0289.wav,1.78515625,2.4430792398475085,2.795882391772516,1.9507124641924976
/data/TORGO_Reconstructed/bandwidth_3.0k/MC03/Session2/wav_arrayMic/0046.wav,1.5068359375,2.0288281674994617,3.1438609731964293,1.8311079926807134
/data/TORGO_Reconstructed/bandwidth_3.0k/MC03/Session2/wav_arrayMic/0113.wav,1.6630859375,3.305842840560396,2.92431653305137,2.467716236231258
/data/TORGO_Reconstructed/bandwidth_3.0k/MC03/Session2/wav_arrayMic/0183.wav,1.671875,1.118231233059334,1.1557738351902462,1.0566527698359307
/data/TORGO_Reconstructed/bandwidth_3.0k/MC03/Session2/wav_arrayMic/0182.wav,1.72265625,2.710327010099273,3.3421645213764064,2.250728938982692
/data/TORGO_Reconstructed/bandwidth_3.0k/MC03/Session2/wav_arrayMic/0027.wav,1.56640625,2.7458991014652208,2.717366952326376,2.0882373800496334
/data/TORGO_Reconstructed/bandwidth_3.0k/MC03/Session2/wav_arrayMic/0017.wav,1.380859375,3.3632880879220575,3.2985269441401748,2.7711928072447405
/data/TORGO_Reconstructed/bandwidth_3.0k/MC03/Session2/wav_arrayMic/0112.wav,1.5244140625,2.9737391630428154,3.0139082765305676,2.24004593080716
/data/TORGO_Reconstructed/bandwidth_3.0k/MC03/Session2/wav_arrayMic/0255.wav,1.2041015625,2.0710777239920137,2.759573151593861,1.6718926197783073
/data/TORGO_Reconstructed/bandwidth_3.0k/MC03/Session2/wav_arrayMic/0172.wav,1.3427734375,2.7008037016951065,3.064031387448176,2.1151640077689478
/data/TORGO_Reconstructed/bandwidth_3.0k/MC03/Session2/wav_arrayMic/0253.wav,1.4453125,2.8307117163902933,2.939154288568401,2.1773323768772097
/data/TORGO_Reconstructed/bandwidth_3.0k/MC03/Session2/wav_arrayMic/0219.wav,1.240234375,2.2346639280725573,2.7351345964256732,1.8152633752364125
/data/TORGO_Reconstructed/bandwidth_3.0k/MC03/Session2/wav_arrayMic/0245.wav,1.6044921875,1.6227577389004015,2.6692794389048924,1.480710974191246
/data/TORGO_Reconstructed/bandwidth_3.0k/MC03/Session2/wav_arrayMic/0204.wav,1.423828125,1.70377526663225,2.208241077703021,1.5688354563525642
/data/TORGO_Reconstructed/bandwidth_3.0k/MC03/Session2/wav_arrayMic/0086.wav,1.453125,3.1002115330466777,3.1010967042726083,2.516590190077881
