File_path,UTMOS_Overall,DNS_SIG,DNS_BAK,DNS_OVRL
/data/TORGO_Reconstructed/bandwidth_6.0k/MC03/Session2/wav_arrayMic/0093.wav,1.728515625,1.1122037063562642,1.159009551302502,1.0807206766214217
/data/TORGO_Reconstructed/bandwidth_6.0k/MC03/Session2/wav_arrayMic/0231.wav,1.19921875,2.989964227802655,2.9580811226663664,2.24293818426116
/data/TORGO_Reconstructed/bandwidth_6.0k/MC03/Session2/wav_arrayMic/0014.wav,2.19921875,3.1199847572587545,2.9742666823141493,2.4138542797333353
/data/TORGO_Reconstructed/bandwidth_6.0k/MC03/Session2/wav_arrayMic/0111.wav,1.568359375,2.4475507560328946,2.999836073004304,2.019987535086656
/data/TORGO_Reconstructed/bandwidth_6.0k/MC03/Session2/wav_arrayMic/0009.wav,1.673828125,2.6647719153803022,3.3462767099101405,2.220026550188674
/data/TORGO_Reconstructed/bandwidth_6.0k/MC03/Session2/wav_arrayMic/0067.wav,1.638671875,2.134015035222603,1.9647800152403685,1.4810470198060508
/data/TORGO_Reconstructed/bandwidth_6.0k/MC03/Session2/wav_arrayMic/0021.wav,1.673828125,2.60500115236755,3.000551390515825,1.9984964533026244
/data/TORGO_Reconstructed/bandwidth_6.0k/MC03/Session2/wav_arrayMic/0289.wav,1.5185546875,2.977260919026562,3.6347484757470188,2.5344097139131763
/data/TORGO_Reconstructed/bandwidth_6.0k/MC03/Session2/wav_arrayMic/0046.wav,1.5068359375,2.253106682280784,3.0512389731613645,1.8893381126318851
/data/TORGO_Reconstructed/bandwidth_6.0k/MC03/Session2/wav_arrayMic/0113.wav,1.5556640625,3.2578391234666806,2.8415082117176858,2.3955619885658455
/data/TORGO_Reconstructed/bandwidth_6.0k/MC03/Session2/wav_arrayMic/0183.wav,1.6796875,1.2074315578119605,1.1594912455479847,1.113623696743393
/data/TORGO_Reconstructed/bandwidth_6.0k/MC03/Session2/wav_arrayMic/0182.wav,1.353515625,2.946322657621177,3.57201797769445,2.4623140282280183
/data/TORGO_Reconstructed/bandwidth_6.0k/MC03/Session2/wav_arrayMic/0027.wav,1.7158203125,3.2643034861565035,3.019095735145492,2.5640671978098015
/data/TORGO_Reconstructed/bandwidth_6.0k/MC03/Session2/wav_arrayMic/0017.wav,1.6396484375,3.2507502505871875,3.1533534189905223,2.614463353199828
/data/TORGO_Reconstructed/bandwidth_6.0k/MC03/Session2/wav_arrayMic/0112.wav,1.138671875,3.013399854841285,3.052639951018649,2.28149636529019
/data/TORGO_Reconstructed/bandwidth_6.0k/MC03/Session2/wav_arrayMic/0255.wav,1.3564453125,2.2108824019182993,2.8373070484382175,1.7887188564093752
/data/TORGO_Reconstructed/bandwidth_6.0k/MC03/Session2/wav_arrayMic/0172.wav,1.068359375,2.840029595245359,2.8275763176769657,2.139194824411763
/data/TORGO_Reconstructed/bandwidth_6.0k/MC03/Session2/wav_arrayMic/0253.wav,2.138671875,2.8437409476710767,3.114097494210631,2.22391145351664
/data/TORGO_Reconstructed/bandwidth_6.0k/MC03/Session2/wav_arrayMic/0219.wav,1.349609375,2.43628322768297,2.982300391036586,1.957732907550603
/data/TORGO_Reconstructed/bandwidth_6.0k/MC03/Session2/wav_arrayMic/0245.wav,1.533203125,1.2423454437724313,2.1564206580292593,1.2221042238713653
/data/TORGO_Reconstructed/bandwidth_6.0k/MC03/Session2/wav_arrayMic/0204.wav,1.4365234375,2.7526942960261858,3.5596063259326294,2.3898724587568902
/data/TORGO_Reconstructed/bandwidth_6.0k/MC03/Session2/wav_arrayMic/0086.wav,1.3876953125,3.317308391063393,3.406183169860704,2.8225733869779486
/data/TORGO_Reconstructed/bandwidth_6.0k/MC03/Session2/wav_arrayMic/0173.wav,1.240234375,2.389393922801569,2.6090860352672003,1.9499227498059628
/data/TORGO_Reconstructed/bandwidth_6.0k/MC03/Session2/wav_arrayMic/0083.wav,1.83984375,2.934442190325087,3.2636325713931775,2.374584116462106
/data/TORGO_Reconstructed/bandwidth_6.0k/MC03/Session2/wav_arrayMic/0100.wav,1.30859375,2.8345082124124987,3.233115553104217,2.2271575058586324
/data/TORGO_Reconstructed/bandwidth_6.0k/MC03/Session2/wav_arrayMic/0146.wav,1.8369140625,2.4649939118123094,3.1569981247885046,2.1067457894634174
/data/TORGO_Reconstructed/bandwidth_6.0k/MC03/Session2/wav_arrayMic/0015.wav,1.4833984375,2.7077043055461445,3.0003050057809726,2.0985420726695905
/data/TORGO_Reconstructed/bandwidth_6.0k/MC03/Session2/wav_arrayMic/0218.wav,1.8203125,3.1761122761697775,3.0997171196408853,2.448585668197343
