File_path,UTMOS_Overall,DNS_SIG,DNS_BAK,DNS_OVRL
/data/TORGO_DAC_44100/MC03/Session2/wav_arrayMic/0093.wav,1.7978515625,2.593532759744011,3.0976932320692514,2.187566299056566
/data/TORGO_DAC_44100/MC03/Session2/wav_arrayMic/0231.wav,1.4794921875,2.887484973345037,2.8715293053522157,2.1569773656141473
/data/TORGO_DAC_44100/MC03/Session2/wav_arrayMic/0014.wav,2.29296875,3.2807472939598403,2.784247987378443,2.472489887058477
/data/TORGO_DAC_44100/MC03/Session2/wav_arrayMic/0111.wav,1.1455078125,2.24186265783786,2.926078794201421,1.885564807741192
/data/TORGO_DAC_44100/MC03/Session2/wav_arrayMic/0009.wav,2.1875,2.8220420279801206,3.5274195818482954,2.4248976604846817
/data/TORGO_DAC_44100/MC03/Session2/wav_arrayMic/0067.wav,1.751953125,1.6627850456647495,2.2299832787803378,1.2966904254007303
/data/TORGO_DAC_44100/MC03/Session2/wav_arrayMic/0021.wav,1.9228515625,3.0797014210600864,2.658449464823948,2.093642751722049
/data/TORGO_DAC_44100/MC03/Session2/wav_arrayMic/0289.wav,1.169921875,3.2099909173318912,3.41184545058496,2.6338933990569284
/data/TORGO_DAC_44100/MC03/Session2/wav_arrayMic/0046.wav,1.5166015625,2.9708243366509506,2.7802770606732485,2.1437068957287044
/data/TORGO_DAC_44100/MC03/Session2/wav_arrayMic/0113.wav,2.568359375,3.3081536660525934,2.961963898242139,2.528177242252602
/data/TORGO_DAC_44100/MC03/Session2/wav_arrayMic/0183.wav,2.115234375,3.1797075209181473,2.7258285160595923,2.2569395489359896
/data/TORGO_DAC_44100/MC03/Session2/wav_arrayMic/0182.wav,1.58203125,2.666336113013724,3.2105954934807266,2.240023433378002
/data/TORGO_DAC_44100/MC03/Session2/wav_arrayMic/0027.wav,2.41015625,3.532714253976574,3.4777640433286123,2.9957293686427855
/data/TORGO_DAC_44100/MC03/Session2/wav_arrayMic/0017.wav,2.662109375,3.392826304619759,3.1806854345940785,2.723468309553718
/data/TORGO_DAC_44100/MC03/Session2/wav_arrayMic/0112.wav,2.048828125,3.0444675902699414,2.4400751245076506,2.0453571133946022
/data/TORGO_DAC_44100/MC03/Session2/wav_arrayMic/0255.wav,1.8740234375,2.603892032899412,2.8850928523450436,2.009904267093816
/data/TORGO_DAC_44100/MC03/Session2/wav_arrayMic/0172.wav,1.1630859375,2.915307526684393,3.1332075587147377,2.3156517162262125
/data/TORGO_DAC_44100/MC03/Session2/wav_arrayMic/0253.wav,1.6123046875,2.703992810775175,2.836897781503861,2.0387833926682934
/data/TORGO_DAC_44100/MC03/Session2/wav_arrayMic/0219.wav,1.484375,2.606017910502516,3.147866564503025,2.1465674931636864
/data/TORGO_DAC_44100/MC03/Session2/wav_arrayMic/0245.wav,1.427734375,2.259337882589302,2.865857707058118,1.9970295646817948
/data/TORGO_DAC_44100/MC03/Session2/wav_arrayMic/0204.wav,1.765625,3.2759794947753815,3.6260415659333622,2.7870918484838816
/data/TORGO_DAC_44100/MC03/Session2/wav_arrayMic/0086.wav,1.787109375,3.4596058201008506,3.2873953037997534,2.824377821386183
/data/TORGO_DAC_44100/MC03/Session2/wav_arrayMic/0173.wav,1.7919921875,2.649074680080466,2.81635137880482,2.03663980505085
/data/TORGO_DAC_44100/MC03/Session2/wav_arrayMic/0083.wav,1.7421875,2.8766958708160733,3.13008323287287,2.288359867702634
/data/TORGO_DAC_44100/MC03/Session2/wav_arrayMic/0100.wav,2.0234375,2.6348676658762797,2.836524353176478,2.038360732201534
/data/TORGO_DAC_44100/MC03/Session2/wav_arrayMic/0146.wav,1.8505859375,2.723433414911461,3.237807208487114,2.2509906171737355
/data/TORGO_DAC_44100/MC03/Session2/wav_arrayMic/0015.wav,1.66796875,3.0629074488838084,3.1688119620738258,2.4567602113904106
/data/TORGO_DAC_44100/MC03/Session2/wav_arrayMic/0218.wav,2.5234375,3.351026336909581,2.831297802827962,2.466142227194183
/data/TORGO_DAC_44100/MC03/Session2/wav_arrayMic/0057.wav,1.94140625,3.0531813536119667,3.44127644219595,2.5340165354927517
/data/TORGO_DAC_44100/MC03/Session2/wav_arrayMic/0214.wav,1.91796875,2.4889388926070954,2.577065616002079,1.8326233488714836
/data/TORGO_DAC_44100/MC03/Session2/wav_arrayMic/0272.wav,1.05859375,3.1903970937892296,3.299988946781672,2.5555933767422125
/data/TORGO_DAC_44100/MC03/Session2/wav_arrayMic/0164.wav,1.982421875,3.254001251153584,3.0482957596954283,2.540543603477972
/data/TORGO_DAC_44100/MC03/Session2/wav_arrayMic/0005.wav,1.8125,2.5224349278395275,2.8003115154685188,1.962454976771414
/data/TORGO_DAC_44100/MC03/Session2/wav_arrayMic/0071.wav,1.55859375,2.250759338018882,2.7012038877866713,1.8206341443681389
/data/TORGO_DAC_44100/MC03/Session2/wav_arrayMic/0276.wav,1.7802734375,1.82736082448448,1.9293229519164135,1.532431607101143
/data/TORGO_DAC_44100/MC03/Session2/wav_arrayMic/0288.wav,1.5732421875,1.2473397848631358,1.284588587836055,1.1130314241687587
/data/TORGO_DAC_44100/MC03/Session2/wav_arrayMic/0037.wav,2.09765625,3.4772327461719925,3.2545532539025586,2.817991840578268
/data/TORGO_DAC_44100/MC03/Session2/wav_arrayMic/0275.wav,1.9921875,3.3809407660995032,3.1859506293897386,2.647687544995845
/data/TORGO_DAC_44100/MC03/Session2/wav_arrayMic/0096.wav,1.51953125,3.112733911175467,2.998860525135046,2.348633121037236
/data/TORGO_DAC_44100/MC03/Session2/wav_arrayMic/0090.wav,1.904296875,1.6195457379913367,1.4056970374718325,1.2432887221961286
/data/TORGO_DAC_44100/MC03/Session2/wav_arrayMic/0003.wav,2.240234375,2.764517915855167,2.8749817462217138,2.110723868242111
/data/TORGO_DAC_44100/MC03/Session2/wav_arrayMic/0292.wav,1.9248046875,3.516685699600956,3.0893914582909736,2.7141022853754264
/data/TORGO_DAC_44100/MC03/Session2/wav_arrayMic/0128.wav,2.052734375,2.998993287217351,3.026902256215489,2.3499046486924904
/data/TORGO_DAC_44100/MC03/Session2/wav_arrayMic/0055.wav,2.5625,3.434529888580718,2.9907402722126597,2.6588292080285822
/data/TORGO_DAC_44100/MC03/Session2/wav_arrayMic/0277.wav,1.69140625,2.6584011931725384,2.154873025573169,1.7917057559959788
/data/TORGO_DAC_44100/MC03/Session2/wav_arrayMic/0023.wav,1.205078125,2.5471428176669937,2.7465312522415295,2.075075429091655
/data/TORGO_DAC_44100/MC03/Session2/wav_arrayMic/0211.wav,1.46484375,3.186871999521358,3.0539277167857457,2.4225375077359805
/data/TORGO_DAC_44100/MC03/Session2/wav_arrayMic/0010.wav,1.34765625,1.5796778595778218,2.222548788368614,1.4293391534084938
/data/TORGO_DAC_44100/MC03/Session2/wav_arrayMic/0008.wav,1.263671875,2.7454342154843445,3.214183404909395,2.1854574784780736
/data/TORGO_DAC_44100/MC03/Session2/wav_arrayMic/0038.wav,1.7158203125,2.731894610203892,2.665770002783328,1.9327705187345525
/data/TORGO_DAC_44100/MC03/Session2/wav_arrayMic/0036.wav,2.03125,3.1876264067295157,2.8985251048926584,2.3642664619264724
/data/TORGO_DAC_44100/MC03/Session2/wav_arrayMic/0232.wav,1.5654296875,1.9642895737727026,2.67306083277905,1.6142801979054164
/data/TORGO_DAC_44100/MC03/Session2/wav_arrayMic/0056.wav,2.08984375,3.4085834892914986,2.870602913195762,2.5588697079976486
/data/TORGO_DAC_44100/MC03/Session2/wav_arrayMic/0011.wav,1.9189453125,2.646867665367078,2.7005214367354413,1.9641876899030455
/data/TORGO_DAC_44100/MC03/Session2/wav_arrayMic/0077.wav,1.3818359375,2.9392940525049043,3.004012614281935,2.2978556508530197
/data/TORGO_DAC_44100/MC03/Session2/wav_arrayMic/0254.wav,1.6875,2.632367686921806,2.9974074745459305,2.0612982198647973
/data/TORGO_DAC_44100/MC03/Session2/wav_arrayMic/0125.wav,1.181640625,2.8963488983114516,2.942527084697916,2.1622116588129785
/data/TORGO_DAC_44100/MC03/Session2/wav_arrayMic/0039.wav,1.7314453125,2.811420242829651,3.5325284992112165,2.411864215199512
/data/TORGO_DAC_44100/MC03/Session2/wav_arrayMic/0099.wav,1.8427734375,2.256221379629258,2.654817171252275,1.9462833765748826
/data/TORGO_DAC_44100/MC03/Session2/wav_arrayMic/0024.wav,1.3857421875,2.863564302807631,3.342710249205462,2.363243962835165
/data/TORGO_DAC_44100/MC03/Session2/wav_arrayMic/0048.wav,1.7314453125,2.941495976955857,3.233376775704309,2.329943894353326
/data/TORGO_DAC_44100/MC03/Session2/wav_arrayMic/0082.wav,1.9775390625,3.40234541470674,3.0353473023421973,2.644310723816187
/data/TORGO_DAC_44100/MC03/Session2/wav_arrayMic/0240.wav,1.5751953125,3.143179949290077,3.45002121747296,2.6584635125758456
/data/TORGO_DAC_44100/MC03/Session2/wav_arrayMic/0185.wav,2.5625,3.5431910348118865,3.481612759993265,2.979522442218631
/data/TORGO_DAC_44100/MC03/Session2/wav_arrayMic/0013.wav,1.0390625,2.9257797887535215,2.459507614766541,2.006483534827792
/data/TORGO_DAC_44100/MC03/Session2/wav_arrayMic/0012.wav,2.232421875,2.5396763000927494,2.5288064244861173,1.8721738692550474
